"Lipid","MF_KO_ET1","MF_KO_ET2","MF_KO_ET3","MF_KO_ET4","MF_KO_ET5","MF_KO_ET6","MM_KO_ET1","MM_KO_ET2","MM_KO_ET3","MM_KO_ET4","MM_KO_ET5","MM_KO_ET6","MF_WT_ET1","MF_WT_ET2","MF_WT_ET3","MF_WT_ET4","MF_WT_ET5","MF_WT_ET6","MM_WT_ET1","MM_WT_ET2","MM_WT_ET3","MM_WT_ET4","MM_WT_ET5","MM_WT_ET6","MF_KO_C1","MF_KO_C2","MF_KO_C3","MF_KO_C4","MF_KO_C5","MF_KO_C6","MM_KO_C1","MM_KO_C2","MM_KO_C3","MM_KO_C4","MM_KO_C5","MM_KO_C6","MF_WT_C1","MF_WT_C2","MF_WT_C3","MF_WT_C4","MF_WT_C5","MF_WT_C6","MM_WT_C1","MM_WT_C2","MM_WT_C3","MM_WT_C4","MM_WT_C5","MM_WT_C6"
"TG(15:0_16:0_18:1)",-0.53543663,-0.9020119,-1.3758087,-20.158104,-20.923517,-0.30577278,0.4242649,-0.34492874,-0.5175762,-0.88303185,0.13666344,0.275671,0.10751343,0.001110077,-0.740572,0.30946732,-21.38112,-21.593596,0.23820114,0.7998047,0.29974556,-0.3255558,0.003000259,-0.35778236,0.002222061,0.64993477,NA,-0.4041996,-0.49454498,0.17699242,1.8598347,1.503027,1.2922192,0.9631214,1.2276478,0.51662636,-21.605364,-20.084612,0.42918587,-21.436394,1.0842285,-19.144583,0.92209435,-0.2714119,1.0297184,0.39500046,-0.38269615,-0.001110077
"TG(15:0_16:0_18:2)",-1.049408,-1.2886219,-1.7991867,NA,-0.6498642,-0.8211899,0.24763489,-0.6198845,-0.8067665,-1.0677319,-0.06142044,0.2833233,-0.12882042,-0.49245644,-0.39045334,-0.083257675,-0.12743378,0.04421997,0.121191025,0.80397606,0.23480797,-0.2695999,0.012290955,-0.46718407,-0.49901962,0.48147774,-1.4747486,-0.49814987,-0.8524933,0.08902359,1.5392323,1.2245121,0.97797585,0.52064896,1.1196651,0.24722862,0.37230873,0.11626625,0.26503563,0.26156998,0.7797184,NA,0.7477188,-0.012290955,0.98895454,0.49106407,-0.5524235,-0.11026573
"TG(15:0_16:1_18:2)",-18.794794,-19.744335,-20.131737,-18.977205,-19.742619,-18.81875,1.0758038,-0.20904541,-0.06817627,-0.94072723,0.5984001,0.71661377,-20.207273,-19.403769,-19.260414,0.19789886,-20.200222,0.081897736,0.45209885,NA,0.5012417,0.25859833,0.50175095,0.06817627,-18.922192,-19.261316,-19.5523,-20.024418,-19.871584,-20.208221,1.7231083,1.3626881,1.4900894,0.7173786,1.6306,0.85665894,0.43403435,-18.903713,-19.783422,0.3939762,0.8695297,-17.963684,0.22310448,0.29081154,NA,0.84996796,-0.24495888,0.2863636
"TG(15:0_18:2_18:2)",-20.076483,-21.026024,-21.413425,-20.258894,-21.024307,-20.10044,0.79914856,NA,-0.6787052,-2.414526,0.12038422,-0.025310516,0.438694,-20.685457,-20.542103,-20.540451,0.70583916,-21.694386,NA,NA,0.4211979,0.2671528,0.35901642,0.12931824,-20.20388,0.1703453,-20.833988,-0.84282875,-1.2004147,0.2724228,1.8061104,0.9553127,1.3381367,0.48690605,1.699585,0.74567986,0.3563118,-20.185402,0.25422478,0.8301678,-21.020582,1.7136345,0.025310516,0.25639725,-20.910027,0.62392616,-21.585758,-0.47991562
"TG(15:2_16:0_18:2)",1.38321685,0.43367577,0.046274185,1.20080565,0.43539238,1.35926055,-0.3384552,-0.0153484345,-0.45213509,-0.0188236235,-0.08617592,0.361997605,-0.029262543,0.7742424,0.91759682,0.91924858,-0.022211075,-0.2346859,-0.12534523,-0.08724785,-0.47079468,-0.422418595,-0.63801765,-0.75598715,1.25581935,0.91669465,0.62571145,0.15359306,0.306427,-0.030210495,10.2512609,-0.77683449,9.71030535,9.0817833,NA,-0.92952535,-0.246454245,1.27429775,0.39458847,-0.07748413,0.43911743,2.21432685,-0.144586562,NA,NA,0.034303665,-0.12605858,-0.24714851
"TG(16:0_16:0_16:0)",1.3875256,0.43798447,0.050582886,20.758722,0.43970108,21.770544,-0.3341465,-0.011039734,NA,-0.014514923,-0.08186722,0.3663063,-0.024953842,0.7785511,0.9219055,0.9235573,-0.017902374,-0.2303772,-0.12103653,-0.08293915,-0.46648598,-0.4181099,-0.63370895,NA,1.260128,0.92100334,0.63002014,0.15790176,0.3107357,-0.025901794,-0.63033485,-0.7725258,-0.80033493,-1.031826,NA,-0.9252167,-0.24214554,1.2786064,0.39889717,-0.07317543,0.44342613,2.2186356,-0.14027786,NA,NA,0.038612366,-0.12174988,-0.24283981
"TG(16:0_16:0_16:1)",0.10318375,NA,-1.2337589,-0.07922745,-0.84464073,0.07922745,20.443874,NA,19.986372,20.145948,20.81242,20.666454,19.746918,-0.5057907,20.349363,-0.36078453,-1.3022442,19.740335,-1.4053783,20.62535,20.590475,-1.7024517,-1.9180508,19.58003,20.460217,20.882992,-0.6543217,-1.12644,-0.9736061,20.285173,-1.9146767,21.121048,-2.0846767,21.470577,-1.273304,20.326345,-1.5264874,20.906301,-0.88544464,-1.3575172,21.311485,22.102087,-1.4246197,NA,-0.73036003,-1.2457294,-1.4060917,NA
"TG(16:0_16:0_17:0)",0.5372982,-0.4122429,-0.7996445,0.354887,-0.41052628,0.5133419,18.678484,-0.8612671,-1.2980537,-0.8647423,19.160439,-0.48392105,-0.8751812,-0.071676254,0.07167816,0.073329926,-0.86812973,NA,19.674763,19.960726,-1.3167133,-1.2683372,-1.4839363,18.124504,0.40990067,19.027592,-0.22020721,19.254599,18.755041,19.671856,19.46881,19.371979,19.535503,-1.8820534,19.324501,-1.775444,20.537283,0.42837906,-0.45133018,19.671886,-0.40680122,1.3684082,-0.9905052,NA,NA,-0.811615,-0.97197723,-1.0930672
"TG(16:0_16:0_18:0)",1.491281,0.75990822,0.28571558,0.22501133,NA,1.2823672,-0.83445501,0.50512362,10.87707687,-11.273602625,-11.34095477,12.11015695,-11.284042585,2.0854812,-10.3371819,1.93849518,10.611127525,12.0366855,0.713553925,0.827495115,-0.68417883,0.34406235,NA,-0.078815,1.66438725,-10.338085,-10.6290676,0.56640007,0.68038894,0.63439704,-0.0660739,-12.03161355,NA,-12.29091365,-11.24805075,-12.1843045,-11.50123293,-9.98048095,NA,-11.33226388,-10.8156626,NA,0.875008105,NA,-10.70510577,1.11748267,1.0801902,NA
"TG(16:0_16:0_18:1)",25.15479,23.674707,0.063360214,24.060385,23.273453,1.3763466,-0.32136917,0.001737595,-0.43504906,-0.001737595,-0.06908989,0.37908363,-0.012176514,0.79132843,0.93468285,0.9363346,-0.005125046,NA,-0.1082592,-0.07016182,-0.45370865,-0.40533257,-0.6209316,-0.73890114,1.2729053,0.93378067,22.980589,23.639648,0.32351303,-0.013124466,-0.6175575,-0.75974846,-0.7875576,-1.0190487,NA,-0.91243935,-0.22936821,1.2913837,24.342009,-0.0603981,0.45620346,25.605398,-0.12750053,NA,NA,0.051389694,-0.10897255,-0.23006248
"TG(16:0_16:1_16:1)",-0.7086601,-0.75229645,-1.2643719,-2.0997944,-0.5110054,NA,0.65776634,-0.4174404,-0.24082565,-0.34523773,0.71731186,1.0766163,-23.80296,-0.49134827,0.2204361,0.089782715,-0.07677269,-24.008383,0.043941498,0.8977356,0.931633,0.3330288,NA,-0.185812,NA,0.5138531,-1.0858955,-0.48644447,-0.6379185,-0.17871857,0.92889404,-24.550531,0.85816574,0.96694756,-23.766968,0.37814903,0.79734993,0.5808029,0.8341503,0.041023254,NA,NA,1.6124191,0.27969933,1.140604,1.0951405,-0.041023254,0.4481144
"TG(16:0_16:1_18:1)",1.241766,-0.728981,-25.085577,-0.012704849,-24.696459,-23.77259,-25.470306,-25.1472,-0.24653435,0.044675827,0.5014801,-24.769854,0.05243492,1.2445812,-24.214254,-0.0965538,-25.154062,-0.15966988,NA,0.3580227,0.40615463,0.012704849,0.09813309,-0.4386902,-23.876032,-24.215157,0.7689915,1.0552616,-24.825424,1.2971687,0.6468563,0.3267994,0.47302628,NA,0.7207966,0.14173698,-25.378305,0.95440483,-24.737263,0.25086403,-24.692734,-22.917524,1.9685726,-0.08197403,0.81472206,1.8695412,0.15994453,0.3513527
"TG(16:0_16:1_18:2)",NA,12.512967,12.428632,11.183978,12.723744,13.374581,-12.90565,-12.582543,13.0124655,12.949767,-12.653371,-12.205197,-12.5964575,12.020646,13.4866705,13.52629,-12.589406,-12.801881,-12.69254,-12.654443,-13.03799,13.401013,-13.205213,13.038005,-11.311376,-11.6505,12.0673,12.191823,12.93851,12.426692,-13.2018385,NA,-13.371839,-13.60333,-12.560466,-13.49672,12.977056,-11.292897,-12.172606,13.258349,-12.1280775,14.926848,13.89951,-13.583457,13.781182,13.795564,13.085828,-12.814343
"TG(16:0_17:0_18:0)",1.4003029,0.4507618,0.063360214,1.2178917,0.4524784,1.3763466,-0.32136917,0.001737595,-0.43504906,-0.001737595,-0.06908989,0.37908363,NA,0.79132843,0.93468285,0.9363346,-0.005125046,-0.21759987,-0.1082592,-0.07016182,-0.45370865,-0.40533257,-0.6209316,-0.73890114,1.2729053,0.93378067,0.64279747,0.17067909,0.32351303,-0.013124466,-0.6175575,-0.75974846,-0.7875576,-1.0190487,NA,-0.91243935,-0.22936821,1.2913837,0.4116745,-0.0603981,0.45620346,2.231413,-0.12750053,NA,NA,0.051389694,-0.10897255,-0.23006248
"TG(16:0_17:0_18:1)",-19.623577,-0.15725327,-0.33901215,-19.805988,0.32050133,0.29642296,0.72984505,-0.21141815,-0.4361019,-0.5801544,0.514513,0.8628025,NA,-0.93597794,0.030303955,0.94130325,1.5698814,1.4348278,-21.13214,-21.094042,-0.5428295,0.5835781,0.78429794,-21.762781,0.1777916,1.2429523,NA,0.12591362,0.034244537,0.75977707,0.7077389,0.7609062,0.56936455,-0.019620895,NA,0.019620895,2.477232,1.627388,-20.612206,-21.084278,1.9976234,-18.792467,-21.15138,0.17755508,-20.45712,-20.97249,-21.132853,-0.6635742
"TG(16:0_17:1_18:1)",-22.170755,-0.46721458,-0.9103584,-22.353167,-0.12400055,0.1541233,0.6018753,-0.40062904,-0.413023,-0.96289444,0.2553444,0.45527077,0.35913086,-0.70318604,-0.21372986,0.22474098,-23.576183,-23.788658,0.55768013,NA,0.5462589,0.3727169,0.53987694,NA,0.010900497,NA,-0.834095,-0.33003235,-0.6192703,-0.010900497,1.5771542,NA,1.1013355,0.22051811,1.1357155,0.58437157,-23.800426,-22.279675,-23.159384,-23.631456,1.0415287,1.4897938,NA,-0.18177414,0.29032707,0.6958294,-0.5258026,0.06403923
"TG(16:0_18:0_18:1)",0.857975,-0.091566085,-0.478967675,0.6755638,-0.08984948,0.8340187,10.7594094,22.6484465,-0.9773769,-0.54406548,11.508535175,11.48868082,-0.55450439,0.249000545,0.392354975,0.394006725,-0.54745292,NA,11.027422015,-0.61248969,NA,-0.947660465,-1.1632595,-1.281229,12.6905158,12.29271995,0.100469585,-0.371648785,11.860927633,-0.555452345,11.50687035,11.2023764,NA,11.10136025,NA,11.00160845,12.003734,12.36837,11.873031367,-0.602725985,-0.0861244225,13.46790705,11.481742735,10.6371831,0.024431225,-0.490938185,-0.651300425,23.0008405
"TG(16:0_18:1_18:1)",27.345346,0.41315842,0.025756836,27.491673,0.41487503,1.3387432,-0.35897255,-0.035865784,-0.47265244,NA,-0.10669327,0.34148026,-0.049779892,0.75372505,NA,0.89873123,-0.042728424,-0.25520325,-0.14586258,-0.1077652,-0.49131203,-0.44293594,-0.658535,-0.7765045,1.235302,27.227161,0.6051941,26.589987,26.992233,27.577385,NA,-0.79735184,-0.825161,-1.0566521,-0.013788223,-0.9500427,-0.2669716,NA,0.37407112,-0.09800148,0.41860008,2.1938095,-0.16510391,NA,NA,0.013786316,-0.14657593,-0.26766586
"TG(16:0_18:1_18:2)",0.536314,-0.3774166,0.7391262,0.36969948,0.96915627,NA,-0.13358498,0.7827625,-0.60757256,0.5961418,-0.12659454,NA,0.112508774,0.90799713,1.4199123,0.91267204,-0.4549694,0.91205215,-0.019098282,-0.2632618,0.6615467,0.7668667,0.50505257,0.4373989,1.299839,NA,0.9375191,-0.18599701,0.14801025,-0.07442665,-0.80389404,-27.433975,-27.461784,-1.0509834,0.12220001,-0.98999786,-0.16848183,0.86247444,-0.41709328,0.019098282,0.9191494,NA,-0.19464302,-1.0870152,-0.20355606,-0.09602356,-0.62249184,NA
"TG(16:0_18:1_20:1)",25.324469,25.721132,25.675982,NA,25.836452,26.174099,-0.73901176,-0.415905,-0.85269165,-0.4193802,-0.48673248,-0.03855896,26.288706,24.871294,25.219574,26.5987,26.608107,26.28351,-0.5259018,-0.4878044,-0.87135124,-0.82297516,-1.0385742,-1.1565437,26.037584,25.758987,24.572681,NA,25.038559,25.213032,-1.0352001,-1.177391,-1.2052002,-1.4366913,NA,-1.3300819,25.314508,25.888233,25.3577,24.798042,NA,26.292913,-0.5451431,NA,NA,-0.3662529,-0.52661514,-0.6477051
"TG(16:0_18:1_20:4)",23.798767,24.234016,23.92785,NA,23.328415,24.096792,23.416468,-1.24366,24.187935,24.133894,24.201427,-0.86631393,24.49737,24.631622,-0.31071472,-0.30906296,-1.2505226,24.190218,-1.3536568,24.23131,23.618229,-1.6507301,-1.8663292,23.710575,0.027507782,-0.3116169,NA,-1.0747185,-0.92188454,-1.258522,-1.8629551,-2.005146,-2.0329552,-2.2644463,NA,-2.157837,24.256525,0.045986176,-0.83372307,24.175905,-0.7891941,0.9860153,-1.3728981,-2.2445736,23.381098,-1.1940079,24.265327,-1.47546
"TG(16:0_18:1_22:0)",1.1532078,0.20366669,-0.1837349,0.9707966,0.2053833,1.1292515,-0.5684643,-0.24535751,-0.68214417,-0.2488327,-0.316185,0.13198853,-0.25927162,0.5442333,0.68758774,0.6892395,-0.25222015,-0.46469498,-0.3553543,-0.31725693,17.833761,-0.6524277,-0.86802673,17.886185,1.0258102,0.68668556,0.39570236,-0.076416016,0.07641792,-0.26021957,-0.86465263,19.059021,18.765917,18.325478,21.332058,-1.1595345,-0.47646332,1.0442886,0.16457939,-0.3074932,0.20910835,1.9843178,-0.37459564,NA,NA,-0.19570541,-0.35606766,-0.4771576
"TG(16:0_18:1_22:6)",0.9459629,NA,-0.39097977,0.7635517,-0.001861572,0.9220066,-0.77570915,-0.4526024,-0.88938904,-0.45607758,-0.5234299,-0.07525635,-0.4665165,0.33698845,0.48034286,0.48199463,-0.45946503,-0.67193985,-0.5625992,-0.5245018,-0.9080486,21.499403,22.952662,23.020702,0.81856537,0.4794407,NA,-0.2836609,-0.13082695,-0.46746445,-1.0718975,22.020258,22.031713,-1.4733887,21.852219,22.447107,-0.6837082,0.83704376,-0.04266548,-0.5147381,0.00186348,1.7770729,23.50649,-1.453516,0.11241913,23.466854,23.50273,-0.68440247
"TG(16:0_18:2_22:6)",1.4003029,0.4507618,24.785261,1.2178917,0.4524784,24.866505,-0.32136917,0.001737595,-0.43504906,-0.001737595,-0.06908989,0.37908363,-0.012176514,24.942924,24.826551,25.95803,25.685106,-0.21759987,-0.1082592,-0.07016182,-0.45370865,-0.40533257,-0.6209316,-0.73890114,1.2729053,0.93378067,0.64279747,0.17067909,0.32351303,-0.013124466,-0.6175575,-0.75974846,-0.7875576,-1.0190487,NA,-0.91243935,-0.22936821,1.2913837,0.4116745,-0.0603981,0.45620346,2.231413,-0.12750053,NA,NA,0.051389694,-0.10897255,-0.23006248
"TG(16:1_18:1_18:2)",25.755291,-0.058856964,-0.44625854,25.000225,-0.05714035,26.70167,-0.83098793,-0.50788116,-0.9446678,NA,-0.57870865,-0.13053513,25.562216,26.512512,26.664103,0.42671585,-0.5147438,-0.7272186,-0.61787796,-0.5797806,NA,-0.9149513,-1.1305504,-1.2485199,25.786453,25.644636,26.059286,26.408567,25.09041,26.427116,-1.1271763,24.646065,25.997152,-1.5286674,-0.4858036,24.979406,-0.73898697,26.432697,-0.09794426,25.519283,27.089167,28.037983,-0.6371193,-1.5087948,0.05714035,-0.45822906,NA,-0.73968124
"TG(17:1_18:1_18:1)",-0.41555595,21.58118,21.141243,-0.59796715,22.227747,-0.43951225,NA,21.768732,21.105658,21.030306,21.747467,21.373785,22.568804,-1.0245304,-0.881176,-0.87952423,22.484703,-2.0334587,-1.924118,-1.8860207,-2.2695675,22.47762,22.303822,22.020342,-0.5429535,-0.8820782,-1.1730614,NA,-1.4923458,-1.8289833,21.87351,NA,21.606237,21.4154,NA,21.920792,-2.045227,-0.5244751,21.464664,-1.876257,22.713945,0.41555405,-1.9433594,21.257174,-1.2490997,-1.7644691,-1.9248314,21.424551
"TG(17:1_18:1_18:2)",-20.788212,-21.737753,-2.0118294,-20.970623,0.35051918,-1.8423862,0.76947784,0.5391655,-0.24809837,NA,-0.6683979,-0.12853241,1.0772285,-21.397186,-21.253832,0.4788742,1.0762291,0.51982117,NA,1.0722618,0.553051,0.5685005,0.33143616,0.16313171,-20.91561,0.6780987,-21.545717,-0.033353806,-21.865002,-0.88637924,0.7738991,NA,0.7486706,-0.07232857,0.8984566,0.57456017,0.60546684,-20.897131,0.2947464,0.7879772,1.1681042,-19.957102,-22.316015,0.033353806,-21.621756,0.6756439,-22.297487,0.14048958
"TG(18:0_18:0_18:0)",-16.419617,NA,NA,-16.602028,-17.36744,-16.443573,-0.14163494,-1.624938,1.2502356,0.22921467,-0.06289768,0.06289768,-17.832096,NA,0.84595203,3.804021,0.93430805,-18.037518,NA,2.924718,2.9515142,-0.85695267,0.50511646,NA,-16.547012,0.48216057,0.19117737,-17.649239,-17.496407,-0.46474457,-18.437477,1.5204859,-0.77844524,NA,0.10496998,-18.732357,-18.049286,0.83976364,1.9110003,1.1665106,NA,2.8194513,NA,NA,NA,1.0460768,-0.56059265,1.3798323
"TG(18:1_18:1_18:1)",1.3429279,26.569801,0.00598526,1.1605167,26.986961,27.136404,-0.37874413,NA,-0.492424,-0.05911255,-0.12646484,0.32170868,-0.06955147,0.7339535,0.8773079,NA,-0.0625,-0.27497482,-0.16563416,-0.12753677,-0.5110836,-0.46270752,-0.6783066,-0.7962761,1.2155304,0.8764057,25.732084,26.50419,26.568596,26.325726,25.59258,-0.8171234,-0.84493256,24.879387,-0.0335598,-0.9698143,-0.28674316,NA,0.35429955,-0.117773056,0.3988285,2.174038,-0.18487549,NA,NA,-0.00598526,-0.1663475,-0.28743744
"TG(18:1_18:1_18:2)",0.24478722,-0.7047539,-1.0921555,24.909544,25.004494,0.22083092,25.008297,NA,24.244762,25.181843,24.559328,25.0579,24.480865,-0.36418724,-0.22083282,25.708704,-1.1606407,-1.3731155,25.942364,25.41983,NA,25.504824,24.37095,25.115177,25.67183,25.059399,-0.5127182,-0.9848366,-0.83200264,25.438503,23.98895,-1.9152641,-1.9430733,-2.1745644,24.395191,-2.067955,-1.3848839,26.032925,-0.7438412,25.617765,-0.6993122,26.35403,-1.2830162,NA,NA,-1.104126,-1.2644882,-1.3855782
"TG(18:1_18:1_19:1)",1.1532078,0.20366669,-0.1837349,0.9707966,0.2053833,1.1292515,-0.5684643,NA,-0.68214417,-0.2488327,-0.316185,0.13198853,-0.25927162,0.5442333,0.68758774,0.6892395,-0.25222015,-0.46469498,-0.3553543,NA,-0.70080376,-0.6524277,-0.86802673,-0.98599625,1.0258102,0.68668556,0.39570236,-0.076416016,0.07641792,-0.26021957,-0.86465263,21.682116,21.917625,-1.2661438,-0.22327995,21.69503,-0.47646332,1.0442886,0.16457939,-0.3074932,0.20910835,1.9843178,NA,-1.2462711,0.319664,-0.19570541,-0.35606766,-0.4771576
"TG(18:1_18:1_20:1)",1.1254215,0.17588043,-0.21152115,0.94301033,0.17759705,1.1014652,-0.59625053,-0.27314377,NA,-0.27661896,-0.34397125,0.10420227,-0.28705788,24.26056,0.6598015,25.165476,-0.2800064,-0.49248123,-0.38314056,-0.34504318,24.155876,-0.6802139,-0.895813,24.061626,0.998024,0.6588993,0.3679161,-0.10420227,NA,-0.28800583,24.893776,-1.0346298,-1.062439,22.740139,-0.2510662,-1.1873207,-0.5042496,1.0165024,0.13679314,-0.33527946,NA,1.9565315,-0.4023819,NA,0.29187775,-0.22349167,-0.3838539,NA
"TG(18:1_18:1_22:3)",1.2832832,0.33374214,-0.05365944,1.100872,0.33545876,1.2593269,-0.43838882,-0.11528206,-0.5520687,-0.11875725,-0.18610954,0.26206398,-0.12919617,0.6743088,0.8176632,0.81931496,-0.1221447,-0.33461952,21.502209,20.943974,-0.5707283,-0.5223522,-0.7379513,19.549612,1.1558857,0.816761,0.5257778,0.05365944,0.20649338,-0.13014412,-0.7345772,20.004898,20.10388,-1.1360683,-0.0932045,-1.029459,-0.34638786,1.1743641,0.29465485,-0.17741776,0.3391838,2.1143932,-0.24452019,NA,NA,-0.06562996,-0.2259922,-0.34708214
"TG(18:1_18:2_22:5)",1.355897,1.1693144,1.5140505,NA,1.0613203,1.698657,-1.6661787,0.6181402,-23.274887,-0.1277132,-22.908928,-0.35987186,-22.852013,1.4232512,1.6726961,2.8084288,1.1313887,-23.057438,0.1790514,0.73074245,-23.293545,-0.6224737,-0.70057774,-23.57874,1.2632017,0.6157236,0.9982252,0.2676916,0.16638088,NA,-23.457394,-23.599586,-23.627396,-23.858887,NA,-23.752277,0.45731068,1.5683184,1.2650805,0.6153765,NA,1.4937506,-0.68132496,-23.839012,-22.273079,-22.788448,0.21926403,-23.0699
"TG(18:1_20:4_22:6)",0.9459629,-0.003578186,-0.39097977,0.7635517,-0.001861572,0.9220066,-0.77570915,-0.4526024,-0.88938904,-0.45607758,-0.5234299,-0.07525635,-0.4665165,0.33698845,0.48034286,22.486057,22.437504,-0.67193985,21.310268,-0.5245018,-0.9080486,20.729467,21.046062,-1.1932411,0.81856537,0.4794407,0.18845749,-0.2836609,-0.13082695,-0.46746445,19.773848,-1.2140884,19.464607,19.715847,-0.43052483,20.934153,-0.6837082,22.820356,-0.04266548,21.518946,0.00186348,1.7770729,-0.5818405,21.022808,0.11241913,-0.4029503,21.755102,-0.68440247
"TG(43:0)",2.0898008,0.28291225,0.5873213,-15.346614,-0.07912159,-15.188159,0.29362583,0.7591505,-0.7859392,-0.507617,0.4527998,1.1571035,-16.576683,-15.773177,2.0088453,1.7147894,0.051419258,0.30282688,0.09087467,-0.132411,-1.1651001,-2.1647997,0.3961382,NA,1.8010015,0.50874615,-15.921708,-0.7162447,-16.240993,-16.57763,-1.8317108,-17.324253,-0.49328136,-17.583553,-1.3567457,-1.4223623,0.5656786,2.1884298,0.8414011,-0.051419258,0.43518162,3.837659,1.754693,-0.5478964,2.4569063,1.1464205,-1.1205683,1.3448629
"TG(43:1)",1.1532078,0.20366669,-0.1837349,0.9707966,0.2053833,1.1292515,-0.5684643,-0.24535751,-0.68214417,-0.2488327,-0.316185,0.13198853,-0.25927162,NA,0.68758774,0.6892395,-0.25222015,-0.46469498,-0.3553543,-0.31725693,NA,-0.6524277,-0.86802673,-0.98599625,1.0258102,0.68668556,0.39570236,-0.076416016,0.07641792,-0.26021957,17.185514,-1.0068436,16.72331,16.183084,-0.22327995,-1.1595345,NA,1.0442886,0.16457939,-0.3074932,0.20910835,1.9843178,-0.37459564,-1.2462711,19.49138,-0.19570541,-0.35606766,16.438873
"TG(44:1)",0.72988415,-0.9717932,-1.6844797,-0.22430706,-0.6188822,-0.086016655,0.39687824,-0.39698887,-1.35534,-0.060492516,-0.3387022,0.6872511,-0.10048008,-0.17509937,0.283185,0.12155819,-0.42384815,0.098921776,-0.11345577,0.45244122,0.67898273,-0.10364628,0.21810818,-0.38654423,0.6387186,0.026068687,-0.10278797,-0.7410116,0.20481968,-1.2128096,0.18825817,0.13991642,0.1611166,0.52971745,-0.4597292,-0.5087671,1.0668879,0.63777065,0.7809572,NA,0.4832983,NA,1.2737188,-0.8574705,1.8670568,-0.026068687,-0.058867455,0.03682804
"TG(45:2)",-14.174039,-15.12358,NA,-14.35645,-15.121863,-14.197995,2.431653,-15.572604,-16.009392,-15.576079,2.3150988,2.7659082,-15.586518,1.1284485,-14.639659,-14.638007,1.913764,-15.791942,2.2520514,2.363286,1.7170324,1.7548552,1.9623652,NA,-14.301436,0.099799156,-14.931544,2.361598,-15.250829,-15.587466,3.8720598,2.8785353,2.6315527,NA,2.95959,2.062827,3.028575,2.1556234,-15.162667,-0.099799156,-15.118138,-13.342929,-15.701842,1.9011545,4.836629,-15.522952,-15.683314,2.212306
"TG(46:2)",-1.2999296,-1.3772001,-1.9046717,-2.0800066,-0.96768475,-0.918828,0.7394705,-0.71974087,-0.74833584,-1.0092268,0.29373455,0.8579397,-0.55274105,-0.7684431,-0.5242834,-0.1194582,-0.084197044,-0.015480995,0.07179737,1.0429506,1.169467,0.32183743,0.647418,-0.08829975,-0.87266254,NA,NA,-0.7110872,-0.77478504,-0.6581106,0.75189304,0.8016691,0.7885847,0.8807707,0.5064192,NA,0.6399431,0.16780949,0.19516087,-0.19791317,0.685483,NA,1.3633795,-0.08397961,1.1668749,0.5479517,-0.8622618,0.017281532
"TG(46:3)",-0.5182829,-18.851147,-1.1132021,-18.084019,-0.06098461,-17.925564,0.5309019,-19.30017,-0.40010548,-0.44186878,-19.370998,1.0499048,-0.15936184,-0.19148159,NA,-0.16357517,0.15687084,0.033719063,0.15003681,1.1367254,0.86341,0.15154171,0.36724567,0.30419636,-0.2034998,0.38261127,-18.659111,-19.13123,-0.7797365,-0.43708706,1.2475061,0.48113918,0.97879124,0.28101635,0.41026783,0.31564045,0.4739275,0.16692829,NA,-0.034207344,0.47006702,1.102107,0.7615671,-0.033719063,1.0227385,0.09669018,-0.7626753,-0.15794468
"TG(47:2)",-0.0809021,-1.137743,NA,0.20174026,-0.6473274,0.65351105,0.428154,0.004924774,-0.8395691,-0.3233528,0.1927681,0.34008408,-0.77923775,0.30472946,-0.08973694,-0.020328522,-1.5386047,-0.30100822,-0.20379066,NA,0.14224434,-0.22134209,-0.042427063,NA,0.29554176,0.5642071,-0.614172,-0.25531197,-0.2659893,-0.2791443,1.1406116,0.7462616,0.6618633,0.37047577,1.0062962,-0.15811157,0.4544468,0.896286,-0.3691883,0.01559639,0.49967003,NA,1.0668869,-0.19741821,2.3118134,0.38212967,-0.3856125,-0.004924774
"TG(48:1)",0.5369835,-0.6134186,-0.55604553,-0.76887894,0.07499695,0.64614487,-0.3576603,-0.83545494,-0.5955124,-0.58480835,0.01212883,0.13697624,-0.65291214,0.427742,0.116436005,0.46455383,-0.46105003,-0.6225395,-0.6603966,0.083660126,0.045145035,-0.61216927,-0.36633682,-0.9187412,-0.01212883,NA,-0.39068604,-0.28560448,-0.34498787,-0.1817894,0.589838,0.5811024,0.3959427,0.6263943,0.2623024,-0.1380291,0.42080688,0.47899055,0.40826035,NA,0.49892235,NA,1.073904,-0.57990265,1.5618954,1.2021637,-0.35750008,-0.05760765
"TG(50:5)",-1.3658342,-0.8241472,-0.8435011,-2.0693064,-0.58928394,-0.25926113,1.341733,-20.67632,0.37747288,-0.5473814,-20.747147,-20.298973,1.0557585,0.33246326,-0.1633482,0.8540144,1.4197111,1.2088556,-20.786316,-20.748219,1.0820055,1.0760736,-21.298988,-21.416958,0.39500904,0.29271793,NA,0.02546978,0.07405758,0.42932606,0.9239359,1.2414923,-21.465614,0.59704685,-20.65424,-21.590496,1.0566778,NA,0.49886417,1.0024519,1.5705862,1.698453,1.0596457,-21.67723,-20.111298,1.0807123,-0.02546978,-20.90812
